Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP022448.1	CGZ63_RS31635	WP_088344476.1	1.9	2.2
NZ_CP022446.1	CGZ63_RS28320	WP_089607813.1	3.8	3.9
NZ_CP022446.1	CGZ63_RS30500	-	0.0015	0.002
NZ_CP022446.1	CGZ63_RS29815	WP_025686990.1	0.052	0.059
NZ_CP022446.1	CGZ63_RS28835	WP_089607866.1	0.27	0.41
NZ_CP022446.1	CGZ63_RS29665	WP_089607945.1	5.2e-08	7e-08
NZ_CP022446.1	CGZ63_RS30500	-	0.17	0.29
NZ_CP022446.1	CGZ63_RS30510	WP_089608006.1	1.4e-07	2.4e-07
NZ_CP022446.1	CGZ63_RS29445	WP_089607931.1	1.3	6.2
NZ_CP022446.1	CGZ63_RS29360	WP_089607921.1	0.082	0.097
NZ_CP022446.1	CGZ63_RS30510	WP_089608006.1	3.7e-10	4.8e-10
NZ_CP022446.1	CGZ63_RS31295	WP_089608088.1	0.22	0.22
NZ_CP022446.1	CGZ63_RS31385	WP_089608100.1	2.4	2.4
NZ_CP022446.1	CGZ63_RS29130	WP_089607890.1	0.4	0.5
NZ_CP022446.1	CGZ63_RS32065	-	9	10
NZ_CP022446.1	CGZ63_RS29840	WP_001051379.1	1.6e-15	2e-15
NZ_CP022446.1	CGZ63_RS30510	WP_089608006.1	1.3e-07	1.6e-07
NZ_CP022446.1	CGZ63_RS30440	WP_000734542.1	1.1	1.2
NZ_CP023181.1	CK938_RS28360	WP_000951644.1	2	3
NZ_CP018742.1	FORC47_RS30080	WP_000564897.1	0.035	0.04
NZ_CP018742.1	FORC47_RS29845	WP_089172347.1	0.00055	0.00076
NZ_CP018742.1	FORC47_RS30480	WP_089172417.1	0.0015	0.002
NZ_CP018742.1	FORC47_RS30135	WP_089172390.1	0.0015	0.0015
NZ_CP018742.1	FORC47_RS29845	WP_089172347.1	0.011	0.017
NZ_CP018742.1	FORC47_RS30480	WP_089172417.1	0.089	0.15
NZ_CP018742.1	FORC47_RS29845	WP_089172347.1	1.2e-14	1.6e-14
NZ_CP018742.1	FORC47_RS30480	WP_089172417.1	3.5e-14	3.5e-14
NZ_CP018742.1	FORC47_RS30135	WP_089172390.1	5.5e-10	6.4e-10
NZ_CP018742.1	FORC47_RS30480	WP_089172417.1	2.1e-14	2.9e-14
NZ_CP018742.1	FORC47_RS29845	WP_089172347.1	8.8e-14	1.3e-13
NZ_CP018742.1	FORC47_RS30135	WP_089172390.1	1.2e-12	1.3e-12
NZ_CP018742.1	FORC47_RS30135	WP_089172390.1	0.003	0.0037
NZ_CP018742.1	FORC47_RS30480	WP_089172417.1	0.0072	0.0082
NZ_CP018742.1	FORC47_RS29845	WP_089172347.1	0.23	0.17
NZ_CP018742.1	FORC47_RS30080	WP_000564897.1	0.011	0.013
NZ_CP018742.1	FORC47_RS30720	-	2	2.3
NZ_CP018742.1	FORC47_RS29980	WP_157676209.1	2.5	2.9
NZ_CP018741.1	FORC47_RS28820	WP_000550845.1	0.0017	0.0025
NZ_CP018741.1	FORC47_RS28810	WP_089172224.1	6.2	7.2
NZ_CP018741.1	FORC47_RS28820	WP_000550845.1	5.2e-06	7.1e-06
NZ_CP018741.1	FORC47_RS28810	WP_089172224.1	2.3	2.5
NZ_CP016361.1	BA201_RS29300	WP_073340383.1	0.25	0.26
NZ_CP016361.1	BA201_RS29440	WP_080450669.1	0.021	0.021
NZ_CP016361.1	BA201_RS29315	WP_000362625.1	9.3e-24	1.2e-23
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	4e-17	4e-17
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	2.5e-47	2.5e-47
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.022	3.5
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.8e-05	1.8e-05
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	4.7e-13	4.7e-13
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	6.2e-23	1.3e-19
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.00078	0.00078
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.0038	0.15
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	4.2	0.48
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.4e-08	1.4e-08
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.8	15
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.2e-07	1.2e-07
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.4e-27	1.4e-27
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	7.1e-05	7.1e-05
NZ_CP016597.1	BA204_RS29700	WP_000811675.1	0.0054	0.0062
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	0.073	0.51
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.7e-12	3.7e-12
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.1e-08	4.1e-08
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.6e-14	3.6e-14
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	2.4e-22	2.4e-22
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.1e-08	1.1e-08
NZ_CP016597.1	BA204_RS29490	WP_000516008.1	0.07	0.098
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.5e-14	1.5e-14
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	5.7e-07	5.3e-06
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.002	0.002
NZ_CP016597.1	BA204_RS29645	WP_070861234.1	0.067	0.054
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	1.5	1.7
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	0.14	0.018
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	0.022	0.027
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.4e-66	1.4e-66
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	8.1e-05	8.1e-05
NZ_CP016597.1	BA204_RS29585	WP_088911319.1	0.11	0.14
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	0.53	2.6
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.0005	0.0066
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	4.9e-21	1.5e-19
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	5.1e-17	5.1e-17
NZ_CP016597.1	BA204_RS29485	WP_001035533.1	0.034	0.036
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	4e-06	4e-06
NZ_CP016597.1	BA204_RS29575	WP_000128983.1	0.13	0.14
NZ_CP016597.1	BA204_RS29645	WP_070861234.1	0.003	0.003
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.8e-14	3.8e-14
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	7.1e-24	7.1e-24
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	0.00015	0.00015
NZ_CP016597.1	BA204_RS29645	WP_070861234.1	0.078	0.038
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.6e-09	5.8e-06
NZ_CP016597.1	BA204_RS29895	WP_088911334.1	1.7e-05	2.2e-05
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1e-07	7.5e-05
NZ_CP016597.1	BA204_RS29575	WP_000128983.1	0.48	0.52
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	6.2e-05	6.2e-05
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.2e-17	1.2e-17
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	3.4e-07	3.4e-07
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.5e-06	1.5e-06
NZ_CP016597.1	BA204_RS29655	WP_000418556.1	1.7e-43	1.7e-43
NZ_CP016596.1	BA204_RS29100	WP_012263719.1	0.0018	0.0025
NZ_CP016596.1	BA204_RS29090	WP_088911279.1	1.1	1.3
NZ_CP016596.1	BA204_RS29100	WP_012263719.1	0.031	0.04
NZ_CP016596.1	BA204_RS29090	WP_088911279.1	3.2	3.5
NZ_CP016596.1	BA204_RS28610	WP_000638854.1	0.54	0.69
NZ_CP016317.1	BA202_RS28000	WP_088883353.1	0.13	0.22
NZ_CP016317.1	BA202_RS28935	WP_001091679.1	1.2	1.2
NZ_CP016317.1	BA202_RS28935	WP_001091679.1	0.1	0.14
NZ_CP016317.1	BA202_RS28935	WP_001091679.1	0.023	0.027
NZ_CP016317.1	BA202_RS28840	WP_000179341.1	1.5	1.7
NZ_CP040343.1	EQK03_RS27570	WP_000081398.1	0.029	0.04
NZ_CP040343.1	EQK03_RS28025	WP_046648611.1	0.0016	0.0016
NZ_CP040343.1	EQK03_RS27810	WP_046647683.1	0.14	0.16
NZ_CP040343.1	EQK03_RS28025	WP_046648611.1	5.7e-12	6.8e-12
NZ_CP040343.1	EQK03_RS27085	WP_000107157.1	0.14	0.23
NZ_CP040343.1	EQK03_RS28025	WP_046648611.1	5.9e-14	6.6e-14
NZ_CP040343.1	EQK03_RS27810	WP_046647683.1	0.057	0.075
NZ_CP040343.1	EQK03_RS28025	WP_046648611.1	0.0026	0.0031
NZ_CP040343.1	EQK03_RS27995	-	2.5	0.99
NZ_CP040343.1	EQK03_RS27995	-	0.0065	0.0084
NZ_CP040343.1	EQK03_RS28095	WP_046648678.1	0.094	0.13
NZ_CP040343.1	EQK03_RS27570	WP_000081398.1	1.7e-07	1.7e-07
NZ_CP040343.1	EQK03_RS27505	WP_078384241.1	6.8	8.3
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.6e-53	5.2e-28
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	7.2e-09	7.2e-09
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.4e-20	1.8e-11
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.2e-31	4.4e-26
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.0019	0.0019
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5.5e-19	3.6e-09
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.7	0.0037
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.1e-05	3.1e-05
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.1e-51	8.6e-39
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.5e-07	0.00056
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.0023	0.013
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.3e-06	1.3e-06
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	7.5e-26	1.9e-16
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.8e-14	2.3e-08
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	7e-05	0.0049
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.6e-10	2.6e-10
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.7e-14	2.7e-14
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	6.3e-10	4.3e-09
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.5e-37	2e-28
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5.3e-23	5.3e-23
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.8e-32	2.1e-18
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.2e-33	1.2e-10
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2e-30	1.5e-18
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.19	0.0092
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	6.6e-43	7e-15
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.8e-20	3.3e-20
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5.8	0.0049
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.2e-29	5.1e-26
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	7.9e-08	0.00046
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.1e-18	3.1e-18
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.6e-05	2.6e-05
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.1e-12	1.8e-07
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.1e-07	0.00013
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.1	0.0025
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.01	0.015
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5e-17	5.1e-10
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.2e-38	1.2e-38
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	4.1e-14	1.3e-06
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	4.8e-10	9.6e-06
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.7e-15	5.6e-07
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.6e-27	4.2e-16
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3e-46	3e-46
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.3e-10	1.3e-10
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	6.5	0.14
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1e-10	2.9e-10
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2e-14	6.4e-09
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2e-86	2e-86
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5.5e-05	0.0031
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.016	1.2
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	5.8e-18	5.8e-18
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.9e-09	2.1e-07
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3.8e-28	1.5e-17
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	3e-12	3e-12
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.8e-31	1.9e-15
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	6.6e-16	1.6e-07
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.56	0.56
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	1.6e-05	1.6e-05
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	0.00068	0.00068
NZ_CP040335.1	EUC39_RS27105	WP_157418296.1	2.8e-20	2.8e-20
NZ_CP045608.2	GE376_RS30735	WP_153218699.1	0.016	0.02
NZ_CP045607.2	GE376_RS29905	WP_109139843.1	0.26	0.29
NZ_CP045607.2	GE376_RS29415	WP_153218441.1	0.018	0.025
NZ_CP045607.2	GE376_RS29890	WP_153218474.1	0.48	0.68
NZ_CP045607.2	GE376_RS27635	WP_153218489.1	1e-07	1.4e-07
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.73	1
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.13	0.19
NZ_CP045607.2	GE376_RS29885	WP_153218473.1	1.4e-07	1.9e-07
NZ_CP045607.2	GE376_RS29885	WP_153218473.1	1.4e-13	1.4e-13
NZ_CP045607.2	GE376_RS29885	WP_153218473.1	0.0037	0.0053
NZ_CP045607.2	GE376_RS28970	WP_153218398.1	6	1.8
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.19	0.26
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.04	0.054
NZ_CP045607.2	GE376_RS28205	WP_153218543.1	0.33	0.42
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.0024	0.004
NZ_CP045607.2	GE376_RS27910	WP_153218507.1	0.21	0.3
NZ_CP045607.2	GE376_RS29890	WP_153218474.1	7e-26	8.7e-26
NZ_CP045607.2	GE376_RS29970	WP_153218483.1	7.5e-15	9e-15
NZ_CP045607.2	GE376_RS29415	WP_153218441.1	4.7e-06	4.7e-06
NZ_CP045607.2	GE376_RS29495	WP_153218449.1	8.1	8.4
NZ_CP040341.1	EUC38_RS28950	WP_000081398.1	0.029	0.04
NZ_CP040341.1	EUC38_RS28180	WP_002018031.1	0.13	0.14
NZ_CP040341.1	EUC38_RS28520	WP_000867937.1	0.0085	0.017
NZ_CP040341.1	EUC38_RS28490	WP_048558673.1	0.057	0.092
NZ_CP040341.1	EUC38_RS28400	WP_061676397.1	1.4e-20	1.4e-20
NZ_CP040341.1	EUC38_RS28950	WP_000081398.1	1.7e-07	1.7e-07
NZ_CP040341.1	EUC38_RS28635	WP_001067218.1	1	1.1
NZ_CP040341.1	EUC38_RS28885	WP_061680254.1	5.8	7.1
NZ_CP020941.1	B2J90_RS30825	WP_085782962.1	0.22	0.28
NZ_CP020941.1	B2J90_RS30825	WP_085782962.1	8.4e-05	0.00012
NZ_CP020941.1	B2J90_RS30825	WP_085782962.1	1.5e-12	2.1e-12
NZ_CP020941.1	B2J90_RS30825	WP_085782962.1	2.9e-15	4.5e-15
NZ_CP020941.1	B2J90_RS30935	WP_085782983.1	0.059	0.066
NZ_CP020941.1	B2J90_RS30825	WP_085782962.1	8.9e-06	1.1e-05
NZ_CP020941.1	B2J90_RS30955	WP_085782987.1	2.3	2.5
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.31	0.43
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.14	0.0078
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	1.4	7
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.15	0.22
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.00043	0.00057
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.0041	0.0041
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	1.9	0.79
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.9	3.3
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	7.9	4
NZ_CP020940.1	B2J90_RS30040	WP_012680378.1	0.0017	0.0017
NZ_CP020940.1	B2J90_RS29990	WP_085782924.1	9e-07	9e-07
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	5.4e-13	2.2e-09
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	3.9e-45	1.4e-37
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	6.5e-06	6.5e-06
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.2e-20	9.6e-13
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	8e-22	3.5e-20
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	3.3e-11	3.3e-11
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.7e-08	1.7e-08
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.2e-14	1.2e-14
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	3.6e-48	1.9e-35
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	5.1e-16	9.6e-14
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1e-32	1.1e-21
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2.8e-12	3.8e-05
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2.4e-75	1.8e-25
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.8e-07	1.8e-07
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	0.038	0.23
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	6.2e-06	6.2e-06
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	4.2e-28	3e-21
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	5.2e-08	8.3e-05
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	7.3e-43	3.2e-31
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	4.8e-39	2e-26
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	4.2e-31	1.8e-16
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	8.1e-21	8.6e-16
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.2e-05	1.2e-05
NZ_CP020939.1	B2J90_RS29520	WP_033691988.1	0.09	0.09
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2.1e-18	1.4e-14
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2.4e-72	2e-45
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.3e-10	2.6e-06
NZ_CP020939.1	B2J90_RS29660	WP_085782892.1	0.044	0.053
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	6.4e-09	6.4e-09
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	3.3e-08	7.2e-08
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	9.4e-18	9.4e-18
NZ_CP020939.1	B2J90_RS29730	WP_085782904.1	0.2	0.21
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	6.1e-06	6.4e-05
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.9e-35	1.3e-24
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	6.1e-15	6.1e-15
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	0.00031	0.00031
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.1e-24	1.4e-10
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2e-52	8e-26
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	5.9e-96	1.8e-75
NZ_CP020939.1	B2J90_RS29770	WP_085782908.1	0.095	0.47
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.2e-78	2.7e-72
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.6e-60	5.8e-31
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.1e-10	1.1e-10
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	7.9e-23	7.9e-23
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	2.8e-45	6.9e-31
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	7.5e-25	2.7e-24
NZ_CP020939.1	B2J90_RS29780	WP_085782910.1	1.4e-37	4.1e-24
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.01	0.012
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.07	0.077
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	1.4	1.7
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.67	0.83
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.02	0.023
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	5.6e-05	7.1e-05
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.16	0.49
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.13	0.0089
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.069	1.3
NZ_CP020938.1	B2J90_RS28645	WP_085782712.1	0.3	0.45
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.94	1.1
NZ_CP020938.1	B2J90_RS29190	WP_085782794.1	5.8e-05	6.9e-05
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	8.1e-05	8.5e-05
NZ_CP020938.1	B2J90_RS29190	WP_085782794.1	6.1e-05	7.4e-05
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.00056	0.0006
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.53	0.61
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	4.2	4.8
NZ_CP020938.1	B2J90_RS29255	WP_085782807.1	0.074	0.087
NZ_CP020938.1	B2J90_RS29190	WP_085782794.1	1.2e-05	1.3e-05
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.083	0.21
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.48	0.6
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.62	0.7
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.028	0.033
NZ_CP020938.1	B2J90_RS29090	WP_085782777.1	0.002	0.0022
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	1.3	1.7
NZ_CP020938.1	B2J90_RS28645	WP_085782712.1	0.13	0.18
NZ_CP020938.1	B2J90_RS29470	WP_085782845.1	1.2e-09	1.2e-09
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.75	0.97
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	8.6	11
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.33	0.41
NZ_CP020938.1	B2J90_RS28670	WP_085782716.1	0.8	0.91
NC_012473.1	BCA_RS00445	WP_012680378.1	0.31	0.43
NC_012473.1	BCA_RS00445	WP_012680378.1	0.14	0.0078
NC_012473.1	BCA_RS00445	WP_012680378.1	1.4	7
NC_012473.1	BCA_RS00445	WP_012680378.1	0.15	0.22
NC_012473.1	BCA_RS00445	WP_012680378.1	0.00043	0.00057
NC_012473.1	BCA_RS00445	WP_012680378.1	0.0041	0.0041
NC_012473.1	BCA_RS00445	WP_012680378.1	1.9	0.79
NC_012473.1	BCA_RS00445	WP_012680378.1	0.9	3.3
NC_012473.1	BCA_RS00165	WP_000716174.1	1.1	1.5
NC_012473.1	BCA_RS00445	WP_012680378.1	7.9	4
NC_012473.1	BCA_RS00445	WP_012680378.1	0.0017	0.0017
NC_012473.1	BCA_RS00385	WP_000081380.1	4.2e-06	4.2e-06
NC_012473.1	BCA_RS00250	WP_000669645.1	8.7	17
NC_011777.1	BCAH820_RS28375	WP_000081400.1	0.029	0.04
NC_011777.1	BCAH820_RS28840	WP_000107155.1	0.15	0.23
NC_011777.1	BCAH820_RS28945	WP_000721639.1	1.4e-20	1.4e-20
NC_011777.1	BCAH820_RS28375	WP_000081400.1	1.7e-07	1.7e-07
NC_011776.1	BCAH820_RS27845	WP_000951567.1	0.012	0.014
NC_011775.1	BCG9842_RS28200	WP_000823388.1	0.024	0.031
NC_011775.1	BCG9842_RS27475	WP_000670467.1	0.81	0.87
NC_011775.1	BCG9842_RS27805	WP_041488199.1	8.4	9.3
NC_011775.1	BCG9842_RS28210	WP_000074898.1	0.12	0.2
NC_011775.1	BCG9842_RS28200	WP_000823388.1	1.1e-06	1.1e-06
NC_011775.1	BCG9842_RS28210	WP_000074898.1	6.9e-13	6.9e-13
NC_011775.1	BCG9842_RS27475	WP_000670467.1	0.49	0.53
NC_011775.1	BCG9842_RS28210	WP_000074898.1	0.004	0.004
NC_011775.1	BCG9842_RS28210	WP_000074898.1	3.6e-17	3.6e-17
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.22	0.28
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.0091	0.011
NC_011774.1	BCG9842_RS28920	WP_000980976.1	0.015	0.023
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.0041	0.0047
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.024	0.025
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.0048	0.0061
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.02	0.023
NC_011774.1	BCG9842_RS28775	WP_001138728.1	0.038	0.041
NC_011655.1	BCAH187_RS28245	WP_000081396.1	0.027	0.038
NC_011655.1	BCAH187_RS28920	WP_000721797.1	0.0025	0.0025
NC_011655.1	BCAH187_RS28920	WP_000721797.1	1.3e-12	1.6e-12
NC_011655.1	BCAH187_RS28350	WP_000107157.1	0.14	0.23
NC_011655.1	BCAH187_RS28920	WP_000721797.1	2e-13	2e-13
NC_011655.1	BCAH187_RS28920	WP_000721797.1	0.0071	0.0084
NC_011655.1	BCAH187_RS28270	WP_001272211.1	0.45	0.5
NC_011655.1	BCAH187_RS28270	WP_001272211.1	0.34	0.37
NC_011655.1	BCAH187_RS28270	WP_001272211.1	0.0031	0.0038
NC_011655.1	BCAH187_RS28170	WP_002029168.1	0.024	0.036
