Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	4.6e-08	0.0015
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	5.2e-08	0.0023
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	0.16	0.22
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	4.2e-26	2.1e-12
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	4.9e-25	1.7e-11
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	2.6e-06	8.7e-06
NZ_CP042928.1	FED50_RS01405	WP_000100984.1	0.019	0.037
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	5.3e-07	0.038
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	5.4e-06	0.13
NZ_CP042928.1	FED50_RS01105	WP_000672080.1	0.00033	0.00041
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	0.23	0.33
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	1.2e-16	1.9e-07
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	5.4e-16	5.1e-07
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	0.0059	0.04
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	2.8e-06	9e-06
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	6.7e-06	0.0097
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	7.4e-06	0.0032
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	0.29	16
NZ_CP042928.1	FED50_RS01095	WP_000668443.1	5.6e-06	3.2e-05
NZ_CP042928.1	FED50_RS00505	WP_000904931.1	0.0085	2.8
CP042875.1	FRY47_27475	QEF20067.1	0.22	0.31
CP042875.1	FRY47_28650	QEF20270.1	3.3e-21	2.8e-11
CP042875.1	FRY47_28025	QEF20155.1	0.00026	0.013
CP042875.1	FRY47_28650	QEF20270.1	5.5e-22	5.5e-10
CP042875.1	FRY47_28025	QEF20155.1	9.5e-08	1.8e-07
CP042875.1	FRY47_28650	QEF20270.1	3.3e-17	1.6e-09
CP042875.1	FRY47_28025	QEF20155.1	0.0018	0.0087
CP042875.1	FRY47_27665	QEF20097.1	1.4e-17	2.1e-15
CP042875.1	FRY47_28650	QEF20270.1	1.5e-12	6.9e-07
CP042875.1	FRY47_28650	QEF20270.1	6e-30	1.7e-16
CP042875.1	FRY47_28025	QEF20155.1	5.1e-06	3e-05
CP042875.1	FRY47_28650	QEF20270.1	5.8e-07	0.00099
CP042875.1	FRY47_28650	QEF20270.1	3.3e-08	0.00076
CP042875.1	FRY47_27375	QEF20051.1	0.023	2.5
CP042875.1	FRY47_28650	QEF20270.1	0.046	0.12
CP042875.1	FRY47_28650	QEF20270.1	1e-17	5.4e-10
CP042875.1	FRY47_28025	QEF20155.1	0.013	0.13
CP042875.1	FRY47_28650	QEF20270.1	9.8e-15	7e-09
CP042875.1	FRY47_28025	QEF20155.1	6.7e-07	2.3e-06
CP042875.1	FRY47_28650	QEF20270.1	2.8e-07	5.5e-07
CP042875.1	FRY47_27665	QEF20097.1	3.8e-08	0.0066
NZ_LOJQ01000131.1	B5C12_RS30415	WP_000681164.1	3.9e-11	6.7e-11
NZ_LOJQ01000131.1	B5C12_RS30415	WP_000681164.1	0.0052	0.023
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	0.0023	0.036
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	1.2e-06	2.5e-06
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	0.00084	0.0039
NZ_LOJQ01000130.1	B5C12_RS30080	WP_000904931.1	1.9e-06	0.02
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	0.16	0.22
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	2.6e-06	8.7e-06
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	0.23	0.33
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	0.0059	0.04
NZ_LOJQ01000130.1	B5C12_RS30210	WP_000441034.1	2.8e-06	9e-06
NZ_LOJQ01000130.1	B5C12_RS30080	WP_000904931.1	0.0085	2.8
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	6.4e-12	0.00013
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	2.5e-23	2.8e-12
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	1.9e-18	3.9e-07
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	4.6e-08	0.0015
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	4.9e-25	1.7e-11
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	5.3e-07	0.038
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	1.2e-16	1.9e-07
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	6.7e-06	0.0097
NZ_LOJQ01000128.1	B5C12_RS29750	WP_000182869.1	0.29	16
NZ_LOJQ01000118.1	B5C12_RS28415	WP_000690663.1	4.9e-12	6.2e-12
NZ_LOJQ01000118.1	B5C12_RS28415	WP_000690663.1	0.00089	0.0022
NZ_LOJQ01000116.1	B5C12_RS28315	WP_000993737.1	0.3	1.7
NZ_LOJQ01000116.1	B5C12_RS28345	WP_033656251.1	9.2e-21	1.7e-19
NZ_LOJQ01000116.1	B5C12_RS28355	WP_001226074.1	2.6e-20	5.6e-19
NZ_LOJQ01000116.1	B5C12_RS28345	WP_033656251.1	5e-12	2.7e-10
NZ_LOJQ01000116.1	B5C12_RS28355	WP_001226074.1	1.6e-11	3.3e-06
NZ_MUBB01000049.1	BZG38_RS29235	WP_001971434.1	4.7e-15	1.7e-07
NZ_MUBB01000049.1	BZG38_RS29235	WP_001971434.1	5e-08	0.004
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	0.00011	0.0033
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	1.3e-09	2.7e-09
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	1.3e-05	0.0026
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	3.2e-07	1.9e-06
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	0.23	0.35
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	0.001	0.0046
NZ_MUBB01000028.1	BZG38_RS24495	WP_000375827.1	2.2e-07	7.6e-07
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	3.2e-20	9.7e-20
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	1.8e-34	1.7e-33
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	8.4e-18	3e-10
NZ_MSMO01000007.1	BEI50_RS09980	WP_000023351.1	2.1e-13	3.7e-13
NZ_MSMO01000007.1	BEI50_RS10410	WP_000023351.1	2.1e-13	3.7e-13
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	1.4e-16	3.5e-08
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	2.7e-39	1.1e-37
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	9e-08	1.6e-07
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	4.7e-17	6.5e-17
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	2.2e-22	2.3e-21
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	4.5e-19	1.1e-18
NZ_MSMO01000007.1	BEI50_RS10320	WP_075395855.1	7.5e-10	2.3e-09
NZ_MSMO01000007.1	BEI50_RS09980	WP_000023351.1	2.5e-07	6.3e-07
NZ_MSMO01000007.1	BEI50_RS10410	WP_000023351.1	2.5e-07	6.3e-07
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	0.00015	0.012
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	9.7e-09	2e-08
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	0.00011	0.0037
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	0.21	0.31
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	2.4e-07	1.4e-06
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	0.33	0.54
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	0.0025	0.014
NZ_LYVD01000047.1	A9L49_RS30150	WP_065230084.1	8.8e-08	1.9e-07
NZ_LYVD01000045.1	A9L49_RS29745	WP_065230035.1	0.082	9.2
NZ_LYVD01000043.1	A9L49_RS33740	-	0.014	0.015
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	3.9e-19	9.9e-18
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	5.8e-23	1.3e-22
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	1.3e-11	4.7e-06
NZ_LYVD01000035.1	A9L49_RS28455	WP_139062917.1	0.017	0.021
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	1.6e-07	0.012
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	3.7e-28	6.9e-28
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	2.3e-08	1.5e-07
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	0.002	0.031
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	0.013	0.45
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	9.5e-15	4.2e-14
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	4.2e-15	9.2e-15
NZ_LYVD01000035.1	A9L49_RS28485	WP_065229901.1	3.2e-05	8.2e-05
NZ_LYVD01000026.1	A9L49_RS28000	WP_065229845.1	0.033	0.049
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	4.5e-05	0.0021
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	5.8e-09	1.1e-08
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	0.00026	0.0036
NZ_ABDA02000035.1	BCAH1134_RS29400	WP_000262478.1	1.1e-17	1.9e-15
NZ_ABDA02000035.1	BCAH1134_RS29315	-	3.6e-11	5.2e-11
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	0.3	0.43
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	3.6e-07	2.1e-06
NZ_ABDA02000035.1	BCAH1134_RS28835	WP_000189827.1	0.026	2.9
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	0.33	0.51
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	0.0018	0.0093
NZ_ABDA02000035.1	BCAH1134_RS29670	WP_000375872.1	2.1e-07	6.8e-07
NZ_ABDA02000035.1	BCAH1134_RS29400	WP_000262478.1	1.7e-07	0.012
NZ_ABDA02000035.1	BCAH1134_RS29315	-	0.011	0.034
PHQW02000016.1	CR195_028875	PYD94814.1	0.00011	0.0047
PHQW02000016.1	CR195_028875	PYD94814.1	1.2e-08	2.6e-08
PHQW02000016.1	CR195_028875	PYD94814.1	0.00011	0.0043
PHQW02000016.1	CR195_028875	PYD94814.1	0.19	0.27
PHQW02000016.1	CR195_028875	PYD94814.1	1.9e-07	1.2e-06
PHQW02000016.1	CR195_028875	PYD94814.1	0.22	0.32
PHQW02000016.1	CR195_028875	PYD94814.1	0.0068	0.043
PHQW02000016.1	CR195_028875	PYD94814.1	4.7e-07	1.3e-06
CP016597.1	BA204_27850	ASJ51869.1	0.0065	0.013
CP016597.1	BA204_27850	ASJ51869.1	1.5e-16	2.1e-16
CP016597.1	BA204_27850	ASJ51869.1	4.4e-35	5.6e-35
CP016597.1	BA204_27850	ASJ51869.1	3.4e-17	3.6e-08
CP016597.1	BA204_28035	ASJ51901.1	1.4e-18	9.5e-17
CP016597.1	BA204_27850	ASJ51869.1	1.3e-17	1.7e-17
CP016597.1	BA204_27850	ASJ51869.1	1.7e-39	2e-39
CP016597.1	BA204_27850	ASJ51869.1	3.7e-13	4.3e-13
CP016597.1	BA204_27850	ASJ51869.1	3.3e-11	4.6e-11
CP016597.1	BA204_27850	ASJ51869.1	0.00048	0.00093
CP016597.1	BA204_27850	ASJ51869.1	7.7e-16	2.4e-15
CP016597.1	BA204_27850	ASJ51869.1	3.7e-18	4.8e-18
CP016597.1	BA204_27850	ASJ51869.1	1.2e-09	2.1e-05
CP016597.1	BA204_28035	ASJ51901.1	2.9e-09	1.7e-07
CP020941.1	B2J90_30695	-	4.5e-08	5.4e-08
CP020941.1	B2J90_30695	-	5.4e-13	6.8e-13
CP020941.1	B2J90_30695	-	1.9e-09	2.6e-09
CP020941.1	B2J90_30930	ARO21809.1	6.9e-12	1.2e-11
CP020941.1	B2J90_31105	-	0.003	0.003
CP020941.1	B2J90_30695	-	2e-07	2.6e-07
CP020941.1	B2J90_30695	-	4.4e-15	5.7e-15
CP020941.1	B2J90_30695	-	0.014	0.017
CP020941.1	B2J90_30695	-	2.5e-09	3.1e-09
CP020941.1	B2J90_30695	-	1.8e-11	2.3e-11
CP020941.1	B2J90_30695	-	9.7e-09	1.3e-08
CP020941.1	B2J90_30695	-	0.1	0.13
CP020941.1	B2J90_30930	ARO21809.1	0.016	0.037
CP020939.1	B2J90_29715	ARO21588.1	2.6e-22	4.3e-22
CP020939.1	B2J90_29715	ARO21588.1	1.2e-40	1.4e-40
CP020939.1	B2J90_29715	ARO21588.1	1.3e-19	2e-11
CP020939.1	B2J90_29535	ARO21554.1	9.3e-25	2.7e-23
CP020939.1	B2J90_29715	ARO21588.1	3.8e-16	2.8e-15
CP020939.1	B2J90_29715	ARO21588.1	8.5e-45	9.8e-45
CP020939.1	B2J90_29715	ARO21588.1	1.5e-13	2.2e-13
CP020939.1	B2J90_29715	ARO21588.1	3e-13	3.4e-13
CP020939.1	B2J90_29715	ARO21588.1	0.0067	0.028
CP020939.1	B2J90_29715	ARO21588.1	6.3e-22	4.7e-21
CP020939.1	B2J90_29715	ARO21588.1	3.1e-22	4.1e-22
CP020939.1	B2J90_29715	ARO21588.1	7.5e-09	1.9e-08
CP020939.1	B2J90_29535	ARO21554.1	2.9e-16	1.6e-11
CP014487.1	FORC21_5418	AQQ66213.1	0.00018	0.00028
CP009606.1	BF33_5672	AJK37518.1	2.2e-12	7.7e-05
CP009606.1	BF33_5672	AJK37518.1	1.8e-23	6e-13
CP009606.1	BF33_5680	AJK37333.1	0.0037	0.24
CP009606.1	BF33_5672	AJK37518.1	4.7e-18	4e-07
CP009606.1	BF33_5680	AJK37333.1	0.12	0.21
CP009606.1	BF33_5475	AJK37488.1	4.4e-21	6.6e-20
CP009606.1	BF33_5461	AJK37581.1	8.8e-16	4e-14
CP009606.1	BF33_5477	AJK37494.1	1e-11	5.1e-11
CP009606.1	BF33_5480	AJK37415.1	6.2e-11	1.6e-09
CP009606.1	BF33_5672	AJK37518.1	5.2e-08	0.0023
CP009606.1	BF33_5672	AJK37518.1	4.2e-26	2.1e-12
CP009606.1	BF33_5680	AJK37333.1	0.11	0.22
CP009606.1	BF33_5672	AJK37518.1	5.4e-06	0.13
CP009606.1	BF33_5499	AJK37507.1	0.0066	2.7
CP009606.1	BF33_5672	AJK37518.1	5.4e-16	5.1e-07
CP009606.1	BF33_5672	AJK37518.1	7.4e-06	0.0032
CP009606.1	BF33_5475	AJK37488.1	2.8e-12	9.9e-11
CP009606.1	BF33_5461	AJK37581.1	4.7e-09	1.8e-07
CP009606.1	BF33_5480	AJK37415.1	9.7e-05	0.0052
CP009606.1	BF33_5477	AJK37494.1	0.025	0.5
CP009603.1	BF33_5818	AJK31939.1	1.1e-21	1.8e-21
CP009603.1	BF33_5818	AJK31939.1	2.9e-41	3.4e-41
CP009603.1	BF33_5818	AJK31939.1	1.3e-19	1.7e-11
CP009603.1	BF33_5818	AJK31939.1	8e-17	2.4e-16
CP009603.1	BF33_5818	AJK31939.1	4e-45	4.6e-45
CP009603.1	BF33_5818	AJK31939.1	1.8e-13	2.5e-13
CP009603.1	BF33_5818	AJK31939.1	2.8e-13	3.2e-13
CP009603.1	BF33_5818	AJK31939.1	0.0034	0.012
CP009603.1	BF33_5818	AJK31939.1	1.2e-22	3.4e-22
CP009603.1	BF33_5818	AJK31939.1	2.2e-22	2.9e-22
CP009603.1	BF33_5818	AJK31939.1	9.6e-09	5.1e-08
CP009967.1	BF28_5727	AJI26037.1	3.4e-16	7.6e-15
CP009967.1	BF28_5722	AJI26016.1	1e-11	5.1e-11
CP009967.1	BF28_5795	AJI26140.1	0.0061	0.0069
CP009967.1	BF28_5739	AJI26290.1	0.0028	2.5
CP009967.1	BF28_5727	AJI26037.1	3.1e-07	2.2e-05
CP009967.1	BF28_5722	AJI26016.1	0.025	0.5
CP009966.1	BF28_5950	AJI25904.1	0.0065	0.013
CP009966.1	BF28_5950	AJI25904.1	1.5e-16	2.1e-16
CP009966.1	BF28_5950	AJI25904.1	4.4e-35	5.6e-35
CP009966.1	BF28_5950	AJI25904.1	3.4e-17	3.6e-08
CP009966.1	BF28_5992	AJI25914.1	1.1e-19	3.8e-18
CP009966.1	BF28_6002	AJI25916.1	1.1e-11	1.9e-11
CP009966.1	BF28_5950	AJI25904.1	1.3e-17	1.7e-17
CP009966.1	BF28_5950	AJI25904.1	1.7e-39	2e-39
CP009966.1	BF28_5950	AJI25904.1	3.7e-13	4.3e-13
CP009966.1	BF28_5950	AJI25904.1	3.3e-11	4.6e-11
CP009966.1	BF28_5950	AJI25904.1	0.00048	0.00093
CP009966.1	BF28_5950	AJI25904.1	7.7e-16	2.4e-15
CP009966.1	BF28_5950	AJI25904.1	3.7e-18	4.8e-18
CP009966.1	BF28_5950	AJI25904.1	1.2e-09	2.1e-05
CP009966.1	BF28_5992	AJI25914.1	3.2e-10	2.3e-08
CP009966.1	BF28_6002	AJI25916.1	0.0033	0.0076
CP009640.1	AK40_6076	AJI09099.1	1.6e-20	5e-20
CP009640.1	AK40_6076	AJI09099.1	2.7e-36	3.1e-35
CP009640.1	AK40_6076	AJI09099.1	2.2e-18	2.9e-10
CP009640.1	AK40_6050	AJI09116.1	5.6e-14	8.2e-14
CP009640.1	AK40_6076	AJI09099.1	1.3e-16	3.4e-08
CP009640.1	AK40_6076	AJI09099.1	1.4e-39	3.7e-38
CP009640.1	AK40_6076	AJI09099.1	8.2e-09	1.2e-08
CP009640.1	AK40_6076	AJI09099.1	9.5e-16	1.3e-15
CP009640.1	AK40_6076	AJI09099.1	5.7e-23	1e-12
CP009640.1	AK40_6076	AJI09099.1	2.7e-19	5.9e-19
CP009640.1	AK40_6076	AJI09099.1	7.5e-10	5.3e-09
CP009640.1	AK40_6050	AJI09116.1	9.5e-06	5.9e-05
CP009638.1	AK40_6205	AJI08654.1	3.1e-22	3.5e-22
CP009638.1	AK40_6205	AJI08654.1	6.7e-41	7.9e-41
CP009638.1	AK40_6205	AJI08654.1	1.6e-19	1.6e-11
CP009638.1	AK40_6158	AJI08668.1	8.5e-22	1.9e-20
CP009638.1	AK40_6205	AJI08654.1	3.8e-16	1.7e-15
CP009638.1	AK40_6205	AJI08654.1	5.6e-45	6.4e-45
CP009638.1	AK40_6205	AJI08654.1	1.8e-13	2.6e-13
CP009638.1	AK40_6205	AJI08654.1	7.1e-14	7.9e-14
CP009638.1	AK40_6205	AJI08654.1	0.0052	0.021
CP009638.1	AK40_6205	AJI08654.1	3.3e-22	1.3e-21
CP009638.1	AK40_6205	AJI08654.1	1.8e-22	2.5e-22
CP009638.1	AK40_6205	AJI08654.1	8e-09	3.9e-08
CP009638.1	AK40_6158	AJI08668.1	1.4e-13	1.4e-09
CP009627.1	BF35_5451	AJH71624.1	8.9e-18	1.9e-17
CP009627.1	BF35_5451	AJH71624.1	3.5e-35	4.5e-35
CP009627.1	BF35_5451	AJH71624.1	1.7e-17	1.5e-09
CP009627.1	BF35_5451	AJH71624.1	2.5e-19	3.7e-19
CP009627.1	BF35_5451	AJH71624.1	1.6e-36	2e-36
CP009627.1	BF35_5451	AJH71624.1	1.7e-13	2.6e-13
CP009627.1	BF35_5451	AJH71624.1	6.2e-16	7.5e-16
CP009627.1	BF35_5451	AJH71624.1	1.1e-06	2.3e-06
CP009627.1	BF35_5451	AJH71624.1	4.6e-20	3.6e-19
CP009627.1	BF35_5451	AJH71624.1	8.1e-19	1.6e-18
CP009627.1	BF35_5451	AJH71624.1	7.6e-08	1.9e-06
CP009591.1	AQ16_5619	AJI07963.1	1.2e-05	3.2e-05
CP009591.1	AQ16_5619	AJI07963.1	1.6e-14	2.5e-14
CP009591.1	AQ16_5619	AJI07963.1	1.6e-12	1e-06
CP009591.1	AQ16_5538	AJI08058.1	4.7e-15	1.7e-07
CP009591.1	AQ16_5576	AJI08032.1	1.7e-10	0.00059
CP009591.1	AQ16_5619	AJI07963.1	4.9e-05	9.4e-05
CP009591.1	AQ16_5619	AJI07963.1	6.4e-14	1.3e-13
CP009591.1	AQ16_5619	AJI07963.1	3.9e-05	0.0011
CP009591.1	AQ16_5534	AJI08007.1	0.03	3.3
CP009591.1	AQ16_5619	AJI07963.1	8.3e-10	5.8e-09
CP009591.1	AQ16_5619	AJI07963.1	4.9e-11	7.4e-11
CP009591.1	AQ16_5619	AJI07963.1	0.0014	0.56
CP009591.1	AQ16_5538	AJI08058.1	5e-08	0.004
CP009591.1	AQ16_5576	AJI08032.1	0.00027	0.51
CP009589.1	AQ16_5846	AJI02659.1	3.3e-18	3.3e-18
CP009589.1	AQ16_5846	AJI02659.1	3.7e-35	4.6e-35
CP009589.1	AQ16_5846	AJI02659.1	1.5e-17	1.2e-09
CP009589.1	AQ16_5846	AJI02659.1	9.1e-19	1.9e-18
CP009589.1	AQ16_5846	AJI02659.1	3.7e-36	4.8e-36
CP009589.1	AQ16_5846	AJI02659.1	5.5e-13	8e-13
CP009589.1	AQ16_5846	AJI02659.1	7.8e-15	9.5e-15
CP009589.1	AQ16_5846	AJI02659.1	1.6e-05	4.1e-05
CP009589.1	AQ16_5846	AJI02659.1	3.2e-20	4.1e-19
CP009589.1	AQ16_5846	AJI02659.1	4.4e-19	7.4e-19
CP009589.1	AQ16_5846	AJI02659.1	1.2e-07	2.3e-06
CP009368.1	BG03_5522	AJG91270.1	0.0066	2.7
CP009940.1	NT98_5765	AIY72893.1	1.2e-05	3.2e-05
CP009940.1	NT98_5765	AIY72893.1	1.6e-14	2.5e-14
CP009940.1	NT98_5765	AIY72893.1	1.6e-12	1e-06
CP009940.1	NT98_5845	AIY72937.1	4.7e-15	1.7e-07
CP009940.1	NT98_5808	AIY72956.1	1.7e-10	0.00059
CP009940.1	NT98_5765	AIY72893.1	4.9e-05	9.4e-05
CP009940.1	NT98_5765	AIY72893.1	6.4e-14	1.3e-13
CP009940.1	NT98_5765	AIY72893.1	3.9e-05	0.0011
CP009940.1	NT98_5849	AIY72852.1	0.03	3.3
CP009940.1	NT98_5765	AIY72893.1	8.3e-10	5.8e-09
CP009940.1	NT98_5765	AIY72893.1	4.9e-11	7.4e-11
CP009940.1	NT98_5765	AIY72893.1	0.0014	0.56
CP009940.1	NT98_5845	AIY72937.1	5e-08	0.004
CP009940.1	NT98_5808	AIY72956.1	0.00027	0.51
CP009939.1	NT98_5918	AIY72783.1	3.3e-18	3.3e-18
CP009939.1	NT98_5918	AIY72783.1	3.7e-35	4.6e-35
CP009939.1	NT98_5918	AIY72783.1	1.5e-17	1.2e-09
CP009939.1	NT98_5918	AIY72783.1	9.1e-19	1.9e-18
CP009939.1	NT98_5918	AIY72783.1	3.7e-36	4.8e-36
CP009939.1	NT98_5918	AIY72783.1	5.5e-13	8e-13
CP009939.1	NT98_5918	AIY72783.1	7.8e-15	9.5e-15
CP009939.1	NT98_5918	AIY72783.1	1.6e-05	4.1e-05
CP009939.1	NT98_5918	AIY72783.1	3.2e-20	4.1e-19
CP009939.1	NT98_5918	AIY72783.1	4.4e-19	7.4e-19
CP009939.1	NT98_5918	AIY72783.1	1.2e-07	2.3e-06
CP003750.1	BCK_27563	AFQ13320.1	9.3e-18	2e-17
CP003750.1	BCK_27563	AFQ13320.1	3.9e-35	4.8e-35
CP003750.1	BCK_27563	AFQ13320.1	1.6e-17	1.4e-09
CP003750.1	BCK_27563	AFQ13320.1	1.7e-19	2.3e-19
CP003750.1	BCK_27563	AFQ13320.1	1.6e-36	1.9e-36
CP003750.1	BCK_27563	AFQ13320.1	2.5e-13	3.6e-13
CP003750.1	BCK_27563	AFQ13320.1	6.3e-16	7.6e-16
CP003750.1	BCK_27563	AFQ13320.1	1.7e-06	3.4e-06
CP003750.1	BCK_27563	AFQ13320.1	5.2e-20	4.2e-19
CP003750.1	BCK_27563	AFQ13320.1	7.9e-19	1.6e-18
CP003750.1	BCK_27563	AFQ13320.1	8.2e-08	2e-06
CP003188.1	bcf_27800	AEW58649.1	2.5e-18	5.2e-18
CP003188.1	bcf_27800	AEW58649.1	1.9e-35	2.4e-35
CP003188.1	bcf_27800	AEW58649.1	1.7e-17	1.2e-09
CP003188.1	bcf_27800	AEW58649.1	3.3e-19	5e-19
CP003188.1	bcf_27800	AEW58649.1	2.6e-36	3.1e-36
CP003188.1	bcf_27800	AEW58649.1	8.7e-13	1.4e-12
CP003188.1	bcf_27800	AEW58649.1	6.5e-16	7.8e-16
CP003188.1	bcf_27800	AEW58649.1	4.6e-06	1e-05
CP003188.1	bcf_27800	AEW58649.1	1.5e-20	1.3e-19
CP003188.1	bcf_27800	AEW58649.1	1.5e-18	4.3e-18
CP003188.1	bcf_27800	AEW58649.1	1.3e-07	1.3e-05
CP001749.1	BACI_pBAslCI1400210	ADK08371.1	4e-14	2.1e-12
CP001749.1	BACI_pBAslCI1400210	ADK08371.1	1.4e-06	1.8e-06
LYVD01000026.1	A9L49_28255	OBW85364.1	0.033	0.049
LYVD01000035.1	A9L49_27500	OBW85192.1	3.9e-19	9.9e-18
LYVD01000035.1	A9L49_27500	OBW85192.1	5.8e-23	1.3e-22
LYVD01000035.1	A9L49_27500	OBW85192.1	1.3e-11	4.7e-06
LYVD01000035.1	A9L49_27470	-	0.017	0.021
LYVD01000035.1	A9L49_27500	OBW85192.1	1.6e-07	0.012
LYVD01000035.1	A9L49_27500	OBW85192.1	3.7e-28	6.9e-28
LYVD01000035.1	A9L49_27500	OBW85192.1	2.3e-08	1.5e-07
LYVD01000035.1	A9L49_27500	OBW85192.1	0.002	0.031
LYVD01000035.1	A9L49_27500	OBW85192.1	0.013	0.45
LYVD01000035.1	A9L49_27500	OBW85192.1	9.5e-15	4.2e-14
LYVD01000035.1	A9L49_27500	OBW85192.1	4.2e-15	9.2e-15
LYVD01000035.1	A9L49_27500	OBW85192.1	3.2e-05	8.2e-05
LYVD01000043.1	A9L49_29525	-	0.021	0.024
LYVD01000045.1	A9L49_29930	OBW84987.1	0.082	9.2
CP015728.1	DA68_27980	ANE89216.1	0.0064	0.013
CP015728.1	DA68_27980	ANE89216.1	9e-16	1.2e-15
CP015728.1	DA68_27980	ANE89216.1	7.2e-35	9.3e-35
CP015728.1	DA68_27980	ANE89216.1	9.3e-17	3.6e-08
CP015728.1	DA68_27980	ANE89216.1	2.7e-17	3.7e-17
CP015728.1	DA68_27980	ANE89216.1	6.1e-39	6.9e-39
CP015728.1	DA68_27980	ANE89216.1	1e-12	1.2e-12
CP015728.1	DA68_27980	ANE89216.1	1.9e-10	2.7e-10
CP015728.1	DA68_27980	ANE89216.1	0.00069	0.0012
CP015728.1	DA68_27980	ANE89216.1	1.6e-15	6.6e-15
CP015728.1	DA68_27980	ANE89216.1	1.2e-17	1.6e-17
CP015728.1	DA68_27980	ANE89216.1	8.9e-10	2.1e-05
CP011157.1	WR52_29980	ANC22945.1	0.28	1
CP011157.1	WR52_29980	ANC22945.1	6.3e-28	1.5e-27
